PC1,PC2,future_purchase
0.11323726892738972,2.5891175390011973,0
2.435568859549808,0.4644355365787395,0
-1.6892522622127442,2.391010349717487,0
1.0989358238010085,-0.227687881909249,0
-0.46671924243808777,1.653159003569961,0
-3.43611219853303,1.3199669490083037,1
1.7029106611453333,-0.593627332509432,0
-0.5110148385284992,2.6217957293455343,0
-0.9588469501953543,-1.1635986502398477,0
-0.5593942649092861,-0.2394211319597232,0
-0.6433223762993014,-1.151468572334552,1
1.3863450635837806,-0.7051701384282683,0
-1.6950130761159898,-0.7346843237924907,0
1.6625199061891844,-0.6783749605426634,0
0.09371792372826893,0.38974951413302955,0
-0.6598679970891813,-0.7300458171408256,0
-0.8491830040329551,-1.429799723984615,0
-0.8636278309583212,-1.295033154338387,0
2.4942531259667695,-0.6700102831511955,0
0.07337536865724759,-0.31538912856020257,1
-0.6190916984730279,-0.9012208822919714,0
2.633831337369914,-0.02084695003143673,0
-0.934620161597253,-0.9296933749140459,0
-1.0973319215073145,-1.3565015477411662,0
-0.7991172484123373,2.222906535953737,0
-2.800810327597193,-0.6136996398604931,1
1.3712562393019398,-0.28926197097520545,0
-2.5664894112889907,-0.3993771795051563,0
-0.3129819406359087,0.2749305027292744,0
-0.7825088209108392,-1.0388931306144578,0
-1.3058340580328023,-0.620636433479348,0
1.2196892995079376,0.3216212174471103,0
2.282648025551137,0.5519006225428974,0
0.32707116104371364,0.8302972920689795,0
1.446597714105143,-0.5955237734174711,0
1.667360126063947,-0.5643920989038657,0
-0.7138943029589065,-1.320773214121585,0
2.4381899597444026,-0.151127173241253,0
0.046007795103175896,-0.5823441928567089,0
-1.0590290921877932,0.43819954285133544,0
-1.2405921137079694,0.7832020599606184,0
-0.8408801307647384,-1.2638178235296174,0
-0.42190936054545114,-0.6953580390826765,0
-1.1925359273268565,-0.04424437313711974,1
1.4396986173533854,0.03646663831189073,0
0.08983166378552179,0.7512314182955473,0
-0.929076799015636,-0.668323811376652,0
-0.32784470945161903,-0.059504324751927,0
0.5902452454332384,-0.7148127877517818,0
2.4087622615236963,-0.285595927796825,0
-2.6202743252474914,-1.2387944019982535,0
1.4736772613492126,0.3370739458096637,0
1.0527405272953343,0.11134089372499979,1
1.8219870194756917,1.504609458663979,0
-0.6009930040600002,-0.7199507942747764,1
-0.835237012977428,-1.191483419328698,0
0.11833685922552256,1.0486956941300387,0
0.21531975007640597,-1.0577939708130295,0
-1.1102221268826904,-0.5579735662780932,0
-1.3399972504088609,0.8857379701583964,0
-2.2539775420114205,-1.7924982011881005,0
-0.16130450737821664,0.2727784502714869,0
1.264673934490531,-0.7822700465797647,0
4.286714994996079,1.4557311247104512,0
1.350375448044691,-0.6414232840686338,0
0.32173711214429096,-0.20183131043948194,1
2.412546100647276,-0.622893987979065,1
-0.0659918909410033,0.4316807025274514,1
-0.8358454440634098,-0.5724790204105904,0
-1.154635167250829,0.16464559427723668,0
1.2735664377869045,0.40228130036591503,0
-0.13653955809949384,0.5721270731712539,0
0.3859409004658669,-0.8242141704169892,0
-0.8458213854968039,-0.47055901754389423,0
-0.638617571605016,2.03650732671199,0
0.07911079548731023,-0.20945456206020707,0
1.2193555283222657,0.4714709416380849,0
-0.6356365622066921,-1.0248497772244114,0
1.169302701134134,0.0836096869417844,0
-0.10765387448118899,-0.36358720173513104,0
2.761084642606773,-0.47788008576762053,0
-0.6848001893705077,-0.129406071777336,0
1.2215084854245966,-0.23293760871803387,0
-0.5646642304445768,1.910475779389725,0
-2.803623454212696,-1.2584521614611173,1
-0.5660979335027378,-0.5882209909060222,0
-0.6975208006038619,-1.1984854167070074,0
-2.6040681648221917,-1.100156228339987,0
